estate_name,long,lat,avg_price
养回红村47号,118.793611,32.004413,26035
木屐巷,118.778703,32.036455,22161
华信公寓,118.78817358677,32.03340688227,38078
中牌楼东100-1号,118.812356,32.00792,28598
安品街,118.781222,32.035007,30997
益仁巷2号,118.79621452568,32.030093094277,27443
泰仓巷,118.7793,32.034659,19551
东止马营,118.779966,32.038255,31508
打钉巷,118.78646089448,32.03518633985,25178
天一居,118.780328,32.038115,34079
府西街39号,118.79067087805,32.031713827254,29300
润德里,118.79487532699,32.03039052834,30295
针巷,118.796724,32.030005,27774
绒庄街,118.78773993033,32.032958480004,25929
古钵营9号,118.788813,32.03326,29036
福祥大厦,118.78805270816,32.033592240183,30771
登隆巷,118.780908,32.034312,27069
益仁巷,118.79600496916,32.02988298371,36702
中华路140号,118.79127083229,32.030871106816,28081
建康路,118.791604,32.029164,28015
太平桥,118.781074,32.026927,22831
一枝园小区,118.79952565015,32.054453789716,31690
七家湾,118.78194844491,32.037633783498,37239
廊东街,118.7933829962,32.053515158816,32434
德基大厦,118.796664,32.051081,21923
邓府巷,118.79604058292,32.049462610454,42877
谷阳大厦,118.80767230115,32.053272347906,10610
邓府巷24号,118.796665,32.048805,41358
珠江路226号,118.79707783434,32.055513734628,44912
青石街,118.793722,32.049144,39363
中山路双号,118.790907,32.056182,28387
陆家里小区,118.79234421585,32.05438430395,29639
鸡鹅巷,118.797275,32.054875,30973
珠江路648号,118.80844786992,32.05321819202,29349
北门桥3号,118.79314697025,32.055617608894,27135
竺桥新村,118.808002,32.052674,30632
廊后街,118.79276968698,32.05372374789,29741
石婆婆庵1号,118.8001444167,32.051289586446,45776
珠江路652号,118.80906961911,32.053102539296,25866
观音阁,118.79825355394,32.054285922611,35451
太平北路35号,118.801254,32.050447,26120
太平街,118.80253312618,32.035116312321,30076
白下路273号,118.8050487409,32.033763350104,30627
五福巷31号,118.801722,32.035361,29668
五福巷33号小区,118.802517,32.034899,33845
马府街,118.798815,32.035659,32314
汉口路41号,118.80608361918,32.033353673233,31019
东八府塘,118.803196,32.033158,34244
白下路235号小区,118.801768,32.034161,29243
白下路,118.801849,32.033843,29856
邀贵井,118.797342,32.032846,28673
西八府塘,118.799193,32.033867,27134
文思苑,118.803902,32.033086,31064
琥珀巷小区,118.806143,32.033434,29131
太平南路,118.796972,32.033908,30376
白下路185号,118.799175,32.034923,30584
中天花园,118.80138728794,32.03481427907,33905
五马街,118.79786,32.034543,31665
建康大厦,118.800892,32.031295,28881
钓鱼巷小区,118.80390716571,32.029460795965,29324
建康新村,118.802285,32.031257,26546
文思新村,118.803774,32.032,31360
儒林雅居,118.798618,32.032747,37438
致和新村,118.799638,32.032039,29507
琥珀巷高层小区,118.80631247088,32.034265914836,27967
建康花苑,118.802518,32.031264,26693
东城水岸,118.80544864737,32.030721738517,40295
竹架山,118.785275,32.035538,22096
千章巷,118.785202,32.03381,26535
府西街21号,118.791171,32.031652,32345
小王府园,118.79506530421,32.033110875054,32259
内桥湾,118.78892938017,32.035546553915,30968
刘公巷小区,118.79674756129,32.031617147242,35269
城市之星,118.784816,32.031792,28286
鼎新大厦,118.78247285418,32.037201720201,31968
同坤大厦,118.78979468602,32.034405510701,26932
升州路,118.783216,32.031951,32596
慧园街,118.794667,32.03131,46916
鼎新苑,118.78309,32.03632,33109
斯亚首府,118.795847,32.034768,42235
西一巷,118.795846,32.032406,39714
慧园街4号,118.79534070281,32.031323559128,46954
评事街,118.786129,32.034872,27979
白衣庵,118.78829468678,32.034169521096,28595
中华公寓,118.79360821021,32.034956316301,35004
京隆名爵府,118.79822,32.030916,32292
银达雅居,118.79127797958,32.034889195031,36667
京隆国际公寓,118.798528,32.030146,29922
亚东名座,118.789383,32.033857,31938
绒庄新村,118.7876,32.035709,30087
金鼎湾花园,118.783369,32.037174,44773
西一新村,118.795635,32.033515,44924
砂珠巷小区,118.790397,32.030942,33018
观城,118.79262517466,32.033757195886,45316
王府园小区,118.79377009966,32.032819344483,46488
天安恒隆花园,118.782971,32.033709,33977
金鼎湾国际,118.785592,32.036278,53749
十字街47号,118.817873,32.100959,24610
红山路184号,118.815988,32.099597,23147
十字街3号,118.814962,32.102718,24449
十字街71号,118.814421,32.103856,25132
雍璟府,118.818335,32.104002,39161
红山路149号,118.814329,32.096742,23197
玄武常发广场,118.81710185639,32.091961989511,17985
曹后村铁路宿舍,118.813904,32.090431,28342
红山路157号,118.813832,32.099337,27213
曹后村,118.814603,32.090728,23048
红山路170号,118.816419,32.09949,19411
糖坊廊65号,118.786403,32.021973,33440
剪子巷,118.797654,32.018625,33247
中山南路,118.784566,32.020967,44995
马道街30号,118.794308,32.020075,40299
江宁路29号,118.80087633848,32.018624343702,37756
江宁路35号,118.800895,32.01917,37430
马道街141号,118.79817509673,32.019570980116,33257
丁村小区,118.790486,32.012941,30331
养德村,118.799855,32.012509,33416
双桥里,118.800187,32.012192,27376
水佐营,118.797928,32.020592,33673
箍桶巷43号,118.794883,32.02226,28458
双塘园2号,118.79646445988,32.018304941238,27162
江宁路20号,118.799642,32.016944,27677
剪子巷104号,118.795698,32.018757,33597
江宁路,118.799763,32.014356,26267
蔡家苑,118.796396,32.020452,32218
剪子巷110号,118.796116,32.018757,34139
马道街,118.794905,32.020129,30906
张都堂巷,118.788628,32.02462,32500
双桥门,118.800069,32.012469,24800
小心桥东街,118.800446,32.019798,32574
小百花巷,118.787306,32.023225,28521
大油坊巷,118.792608,32.022847,32118
兴宇大厦,118.772607,32.046934,30958
罗廊巷,118.77817281044,32.04838787972,30054
罗廊西村,118.776473,32.045573,37223
止马村,118.777162,32.040836,27245
汉西门大街,118.77529858869,32.048583127604,31890
止马营,118.778822,32.040101,29633
省中杏苑,118.78163008049,32.046903880572,49629
柏果树新寓,118.77439960537,32.046232847515,26917
柏果树20-26号,118.77465338521,32.04576789709,30286
堂子街,118.774877,32.045562,29818
朝天宫西街,118.779777,32.040824,32666
堂子街小区,118.776737,32.043358,29889
三元公寓,118.78134069046,32.046893756353,32823
侯家里小区,118.77950892813,32.044447160688,33332
韩家苑小区,118.777586,32.03739,29902
银翔公寓,118.77643491205,32.040543584038,33240
罗廊巷2号,118.777638,32.044595,32117
中兴新村,118.77823820108,32.041467597727,30124
黄鹂新村,118.779448,32.041669,30083
朝天宫西街98号,118.778509,32.042573,33791
鸿邺大厦,118.776647,32.047785,28918
朝天宫西街102号,118.77791782788,32.043372352066,30645
汉中苑,118.774799,32.042488,29714
侯家桥,118.778707,32.044868,30319
通宇花园,118.77654367458,32.039413623053,30236
石鼓路225号,118.77605022763,32.047213393941,32893
陶李王巷,118.776265,32.046377,30802
石鼓路,118.776409,32.04684,33187
张公桥小区,118.776665,32.042042,30171
鞍辔坊小区,118.78871211444,32.022914618341,29122
饮虹园,118.798453,32.020805,26054
牵牛巷,118.787982,32.024685,29599
银杏居,118.79997737347,32.018450990261,34031
军师巷,118.789504,32.022193,27035
仁厚里,118.797674,32.015244,34389
江宁路28号,118.800151,32.018916,33828
转龙巷,118.79821,32.018025,30824
枫秦居,118.797843,32.015789,41839
实辉巷,118.7887,32.02338,30707
长乐公寓,118.78893786614,32.024044396855,30702
璇子巷,118.787555,32.022844,29019
聚宝园,118.78669142403,32.016554753759,36814
转龙车小区,118.797845,32.017284,30815
宏图上福园南园,118.790116,32.020448,46458
小西湖小区,118.793757,32.022461,36382
秦淮花园,118.79943574803,32.014567299999,28136
杏花苑,118.799871,32.017857,42249
老虎头,118.798137,32.016909,31520
长乐花园,118.80195291892,32.020102026654,39142
逸景园,118.80048236869,32.016566202982,38784
木匠营小区,118.79734,32.020115,30906
美河园,118.7844697128,32.017598829131,38837
华静家园,118.79636716929,32.01924617591,43911
宏图上花园,118.795974,32.020768,47618
水榭华庭,118.78595329852,32.01687965082,35126
宏图上福园北园,118.790467,32.021782,31394
瞻园铭楼,118.79233,32.02586,24376
明御大厦,118.82221622086,32.031395026917,17903
达美广场,118.80829127342,32.038297237173,30791
金陵雅颂居,118.812357,32.030635,60540
李府街12号,118.830487,32.040692,33947
后标营28号,118.830557,32.035195,32096
瑞金大厦,118.820568,32.037802,29506
扇骨营35号院,118.80933526291,32.02711709064,28777
李府街,118.830221,32.04274,26922
白鹭东苑,118.80425019832,32.021290542729,27667
太平门东街10号,118.820902,32.063098,37443
仁寿里26号,118.80545953153,32.042652161982,43646
集虹苑,118.813184,32.019913,25583
四条巷24号,118.80505104079,32.041460525286,36304
三十四标,118.79962515935,32.040831924186,26368
新巷小区,118.80362564124,32.044617402184,35659
六合里6号,118.80648779655,32.042932616546,33856
新世纪广场,118.80129854995,32.046104931035,30587
大杨村39至43号,118.80303011827,32.040743610389,31998
文昌宫,118.805544,32.040296,36408
科巷,118.804063,32.044915,32591
待失效扇骨里,118.81138897201,32.02656196932,23709
东南花苑,118.82035663505,32.015875683924,30654
七里街77号,118.80615871748,32.023658403348,28064
鸿意地产大厦,118.806628,32.02451,25150
龙苑新寓四村,118.82038563753,32.013869072259,26637
节制闸路,118.806987,32.021759,24531
七里街68巷,118.80552790457,32.026814917757,28158
清水花苑,118.81150275803,32.025968071481,34808
红花村161号,118.808184,32.018483,23462
龙苑新寓一村,118.821303152,32.017977630721,27646
红花村165号,118.807872,32.01998,28286
五十五所扇骨营宿舍区,118.81024641308,32.02653077502,24790
七里街20号,118.80595310026,32.028143240167,28440
红花村25号,118.806803,32.018227,26834
龙苑新寓二村,118.82121405973,32.01643010549,28828
水利花苑,118.806031,32.019386,38794
清雅苑,118.80582221986,32.027404944333,39843
文安里小区南区,118.80872507547,32.017198146941,25948
龙蟠中路小区,118.805227,32.024993,25430
龙蟠花苑南园,118.80790691198,32.018701183516,29276
怡居园,118.820568,32.014884,27413
文安里小区北区,118.80903733175,32.018453112195,25965
御道街29-1号,118.823625,32.038669,23804
水缘居,118.83194160764,32.036606939721,30939
御道街10号12号,118.82181532276,32.04351180042,31373
解放路6号,118.81635611346,32.045230377115,38361
瑞金路10号,118.816283,32.03818,35573
解放路46号,118.816454,32.040261,32249
解放路26号,118.81656627085,32.043266329252,33893
李府街11号,118.83,32.04174,27795
李府街4号,118.83,32.039163,28453
解放路36号,118.81637480597,32.042435640939,33334
李府街14号,118.830795,32.042086,29405
瑞金路,118.81654426974,32.038505593934,32490
瑞金路29号,118.82078914564,32.03829183761,33116
御道街12号,118.822959,32.043382,33151
大清河,118.82005475355,32.040273071861,43276
瑞金路33号,118.82189163682,32.038241861983,33678
后标营38号,118.831347,32.035187,31336
学府瑞苑,118.814805,32.036722,47498
天同苑,118.80883326844,32.04028282364,27460
五十五所西华门宿舍区,118.82072770217,32.045071015544,37355
南航东苑,118.830287,32.039725,37775
地矿研究所住宅,118.831604,32.04394,33907
大悲巷,118.808333,32.0519,28949
竺桥,118.8105077441,32.052190744414,30714
汇文里,118.79281083948,32.055563065083,36971
壹零壹座,118.79604170469,32.047879091956,49887
中盈福邸家园,118.793978,32.052202,47967
金陵凤栖园,118.80817426224,32.037359171749,36286
相府吉邸,118.79678137593,32.051883902862,51476
安将军巷,118.796761,32.053339,33879
卓越SOHO,118.810332,32.052924,22851
石婆婆庵,118.798775,32.052036,40665
裕德里小区,118.806769,32.052121,31387
苏苑大厦,118.794692,32.052392,23209
如意里,118.800697,32.053421,37719
新世界中心,118.794467,32.055775,20049
肚带营小区,118.796053,32.05188,42671
杨将军巷,118.798219,32.052988,43509
相府营,118.796552,32.052871,35528
碑亭巷,118.801344,32.052871,30090
雍园,118.810776,32.051311,31900
汉府雅苑,118.810392,32.049289,71571
估衣廊,118.793367,32.05343,38185
网巾市小区,118.79802675302,32.052313438404,45793
红庙小区,118.796812,32.054294,34019
太平桥南,118.805608,32.052295,31554
东箭道,118.805885,32.050496,32931
北门桥小区,118.794857,32.054086,29192
长江路九号,118.796376,32.049754,37934
凯润金城,118.7919390318,32.05385112823,35323
太平门街（待失效）,118.817145,32.063674,27115
九华山5号,118.811892,32.063886,28686
九华山18-1号,118.81401,32.065051,38441
佳源公寓,118.81674099417,32.064289035118,34960
九华山小区,118.81266718095,32.065734069467,36184
斯亚花园,118.82028154309,32.063453050412,46808
兰家庄,118.805193,32.062752,59039
北京东路30号,118.806906,32.06179,38572
农场巷63号,118.817877,32.062174,29767
太平门东街,118.82077092837,32.063011197748,28772
月新公寓,118.818533,32.0625,39285
月新花园,118.818951,32.062955,29048
北京东路24号,118.80615587189,32.063611162584,61674
演武新村,118.80846,32.061216,27967
太平花园,118.818054,32.064062,37085
兰园小区,118.806994,32.061087,65391
金陵御花园,118.817523,32.065089,33269
土壤研究所,118.81130735458,32.064008213221,64456
利济巷,118.80431,32.046366,36507
常府街10至16号,118.80596162938,32.039650685142,31880
公教一村,118.80622690783,32.064455229853,76727
四条巷32号,118.805053,32.041946,31570
四条巷18号,118.804776,32.041179,34182
仁寿里,118.805478,32.042605,33595
五老村一号小区,118.80433137685,32.044695319209,35310
大杨村3至15号,118.80346405976,32.042412588124,36205
新巷,118.803524,32.043439,34440
头条巷,118.808999,32.04345,33246
四条巷,118.804834,32.040064,34806
海宇公寓,118.80481940593,32.040556366492,34301
文昌巷,118.8023,32.043206,36028
常府街,118.806384,32.03929,31661
大杨村,118.802883,32.041489,39328
文泽园,118.80214443597,32.041510925488,41590
五老村,118.80383213827,32.043470443712,34074
仁义里小区,118.805949,32.043626,34744
良友里小区,118.80562,32.043326,35919
都市名园,118.80152120152,32.045259427014,34074
复成里,118.80773719586,32.040973221959,33422
CFC长发中心,118.80329179492,32.045790533499,52614
长白街,118.804897,32.045109,30828
普华巷,118.805494,32.043521,36786
红花地,118.799813,32.041925,35214
科巷新寓,118.802466,32.046336,34111
小杨村小区,118.80438970698,32.04145428391,36460
东白菜园,118.802475,32.04376,33247
明通家园,118.817088,32.014654,28800
逸仙名居,118.80962028675,32.045261118705,35785
龙蟠中路,118.806653,32.02863,25161
龙蟠和园,118.809112,32.028039,37299
岗虹苑,118.814237,32.016589,26163
扇骨里小区,118.811811,32.02663,27394
高虹苑,118.814893,32.019934,26775
商茂新园,118.817323,32.015321,34965
乔虹苑,118.813817,32.021139,25884
凤虹苑,118.81615245396,32.020682497021,26529
美达上河明苑,118.81788647179,32.01982693491,35904
蓝天华门国际花园,118.8081498283,32.025903001681,42392
康居里,118.814855,32.013931,26643
康安里小区,118.81520573284,32.016414600879,28386
龙蟠花苑,118.80718733577,32.019045976962,30707
九龙盛世园,118.81758543807,32.018748205364,32938
枫丹白露水秀花园,118.809209,32.026103,40618
旭光里,118.807947,32.013789,31843
佳日雅苑,118.80592769981,32.022305661216,40780
莺虹苑,118.810437,32.019995,26287
枫丹白露枫丹花园,118.807499,32.02438,37819
雅居乐花园,118.80562,32.016062,37687
武定新村,118.81117395291,32.017819042437,25964
中北蔚蓝星座,118.804708,32.012778,34003
良城美景家园,118.812064,32.014687,32600
枫丹白露白露新寓,118.809496,32.024305,36208
御道街29号,118.82773570054,32.039701906646,35867
瑞金路40号,118.819777,32.037958,35457
光华门火车站,118.832847,32.021227,23065
中和桥10号,118.81961677526,32.025185371848,23146
中和桥,118.819732,32.022239,24598
观门口北村,118.82994714362,32.023303601728,25515
象房新村,118.819314,32.025337,30717
老友记公寓,118.83573687468,32.025010407381,18234
东城雅筑,118.82734468502,32.025503420653,32252
中和桥12号,118.81922480152,32.023609646414,25868
金象园,118.81832309756,32.026120072244,32294
石门坎2号,118.82936941184,32.024178559721,26656
中和桥5号,118.82051006359,32.024679357379,25605
天坛新寓,118.83570262271,32.023985252852,28058
象房村,118.81348313816,32.027004548476,28473
黄埔鑫园,118.824594,32.024717,36146
五福花园,118.77853009382,32.026786119673,25912
御水湾花园,118.82360543824,32.021630063007,38363
金粟佳园,118.77726536506,32.026864485294,31847
来凤小区,118.780501,32.026991,19647
达莱佳园,118.78294889964,32.026657001383,34166
来凤街,118.777593,32.029208,27920
达莱花苑,118.775698,32.027519,34152
殷高巷,118.782455,32.024323,29463
仙鹤雅居,118.78148397527,32.028365514681,30149
达莱公寓,118.782336,32.025155,31539
仙鹤街,118.7814669139,32.025809242608,25962
金轮园,118.78153271343,32.025098814137,25928
菱角市,118.778542,32.030885,28804
集庆路,118.778475,32.024855,27396
仓顶,118.779048,32.025614,27994
渡船口小区,118.781869,32.032322,26182
磨盘街,118.78400481424,32.022929933702,27137
太平苑,118.779776,32.026874,27303
仙鹤里小区,118.782134,32.026338,27981
罗马假日,118.78592644094,32.029885782466,27675
皇册家园二期,118.782185,32.027101,45453
双塘里,118.7796332908,32.027857104956,27271
皇册家园一期,118.78251,32.02848,44241
来凤新村,118.77644761063,32.02834378389,29283
玉带园,118.783845,32.030316,29970
铜坊苑小区,118.78269635113,32.029633388589,30321
来凤里,118.778329,32.028167,28263
双乐园小区,118.78040452452,32.030873105777,28341
皇册家园三期,118.78390639996,32.02581943371,52391
弓箭坊小区,118.78572442829,32.029463537879,26229
后标营35号,118.831002,32.039033,29896
桃园人家,118.77939414027,32.031527603729,40474
金龙蟠家苑,118.809285,32.037165,38984
瑞金路50号院,118.821592,32.037591,39338
中山东路,118.82828,32.043613,32327
金鑫园小区,118.81596373978,32.037387586713,31649
五十五所宿舍区,118.82006580364,32.045390469406,36477
瑞金路1-58号院,118.822171,32.037844,32795
御道街34号,118.820622,32.035965,36428
李府街16号,118.830746,32.042625,31209
瑞阳街1号,118.82068,32.037178,34590
清华公寓,118.82019,32.03978,41040
御河新村,118.815265,32.038205,37028
清河公寓,118.820087,32.040797,40694
长发东村,118.81880605937,32.03953147149,38771
中航金城1号,118.810248,32.041721,57677
后标营,118.825234,32.038084,27364
西华东村社区,118.81434896394,32.044868430186,38212
中山门小区,118.832286,32.043739,32220
御道街28号小区,118.822586,32.04215,35875
银通公寓,118.81600582287,32.036704260179,34278
御道街30号,118.82218,32.03981,38280
御道街小区,118.82222352525,32.044674680923,34692
后标营50号,118.831347,32.036228,31897
瑞金北村,118.81915,32.042517,42865
瑞金新村,118.818319,32.037023,37389
瑞金路二号四号小区,118.81234389017,32.038072683203,36702
光华东街,118.826293,32.029758,26103
正阳大厦,118.82194680567,32.032312236932,18603
大阳沟59号,118.82033560728,32.031677858716,27421
菜市口1号,118.81574532469,32.030896628179,29073
光华东街14号,118.82565536393,32.029643184657,29067
华御大厦,118.8226932465,32.03019461394,23462
宏鹰大厦,118.81652108946,32.029584816658,23787
大光路38号,118.818654,32.030474,26610
蓝旗街6号待失效,118.82761780713,32.031505523931,30498
大光路,118.81548594763,32.030527703051,30620
八宝前街58号,118.811614,32.034635,30664
尚书村,118.81450125845,32.03168091893,36661
尚书巷,118.81319685726,32.03470811075,31723
御道街60号,118.821967,32.030912,34083
大光路50号,118.817235,32.030853,26011
御道街58号,118.82251677855,32.031714031217,31429
蓝旗新村北区待失效,118.826431,32.032577,40309
友谊村,118.823732,32.028058,26458
大阳沟,118.820631,32.031798,32018
光华东街16号小区,118.825046,32.030482,28398
御道街113号,118.823098,32.028769,28617
香悦邻里,118.81030851911,32.030887547642,36770
大光路生计处,118.80991912967,32.032374435034,28670
标营4号,118.830499,32.033302,36336
光大新寓,118.80946254678,32.032844201066,24234
八宝前街42号,118.812248,32.034408,28398
绿国万象都荟,118.803451,32.004948,24496
晨光新苑,118.80996845162,32.009133686362,34187
汇景家园汇祥苑,118.818495,31.987568,29301
怡水嘉园,118.82958005509,32.01693999648,29741
汇景家园汇吉苑,118.81933,31.990355,23314
霞光里小区,118.80893856348,32.00639212629,30771
赞成领尚,118.80614868679,32.010762197698,27246
九龙雅苑,118.814201,32.006791,28402
汇景家园景康苑,118.821614,31.990337,23582
汇景家园汇安苑,118.819456,31.989275,27800
曙光里,118.813168,32.00745,27857
春天家园,118.80710277599,31.996288196772,28825
复地宴南都,118.811468,31.988952,39316
南城美境,118.799938,32.008335,35332
迎春苑,118.80604848084,31.999324265739,29251
金陵王榭,118.800859,32.009285,33175
明都雅苑,118.81766854222,32.004110509667,33398
康业里,118.81178243674,32.011471270366,26772
秦淮教师公寓,118.814928,32.009409,30826
金墙花苑,118.79953022311,32.006567251285,26892
龙翔鸣翠苑,118.80530170184,32.002847090054,30785
阳光里,118.809516,32.00389,29198
丽景华庭,118.81089293056,32.000417780895,32327
保利堂悦,118.81456647183,31.987351162648,39727
春光里,118.80735730219,32.004639722072,28247
映山菁华,118.80792565854,31.997679120327,36431
居易时代,118.80091363109,32.006072599833,31983
龙翔雅苑,118.80491,32.003975,30050
陶然苑,118.807443,32.034904,33200
风光里小区,118.81229924261,32.003883391026,30825
公园路44号,118.811333,32.035728,28862
尚书里,118.817199,32.033734,30207
花雨南庭,118.79677340181,32.002873556781,38998
大光里小区,118.814498,32.032234,32055
光华东街18号小区,118.823795,32.029707,29001
八宝前街72号大院,118.812179,32.035079,29930
达美御园,118.80751846867,32.036256860256,32128
御都花苑,118.82105645875,32.032507136925,38664
明龙雅居,118.80927,32.034544,40840
光华园,118.82618395054,32.028893847624,27088
尚书公寓,118.81583719461,32.034092566126,33789
京门府,118.80848685341,32.030458213692,47545
锦江丽舍,118.809583,32.032707,36958
公园新寓,118.81005472735,32.034249906584,36630
御道园,118.82020672359,32.032580517489,31817
鸿福苑,118.81800331862,32.034155874949,35582
金基尚书里,118.815034,32.033597,79445
宏鹰花园,118.816752,32.028831,32604
蓝旗新村,118.825607,32.031813,27864
金基月亮湾,118.8275930144,32.03035146036,42587
凯悦天琴花园,118.8088378988,32.031363913975,35660
香格里拉菁英汇,118.81140498459,32.03138693014,38434
瑞鑫兰庭,118.81441064146,32.035350219336,41069
御河苑,118.819056,32.033985,33377
香格里拉东苑,118.814773,32.029973,44589
金陵尚府,118.81190258388,32.033149366938,41010
澳丽嘉园,118.821116201,32.033375153352,42667
御道家园,118.82169846721,32.034337776026,47898
龙翔隐园,118.797753,32.024656,50470
侨宁公寓,118.78851340217,32.027855518842,41213
大石坝街,118.797769,32.026544,35565
新姚家巷小区,118.796336,32.027562,31739
西石坝街27号,118.79977287967,32.024473625601,33438
平江府路,118.798258,32.028641,36666
教敷营,118.792963,32.027987,32858
白鹭小区东关头,118.802503,32.028583,31567
金轮新村,118.79977486036,32.025291874703,42215
乌衣巷,118.797423,32.02405,29808
贡院街,118.799422,32.028936,32900
全福小区,118.79327550429,32.027543822738,34771
白鹭小区东花园,118.803287,32.02641,31043
大全福巷,118.792808,32.02769,45569
大四福巷,118.793782,32.026676,36536
许家巷,118.789711,32.027658,30513
小全福巷,118.793387,32.028039,38659
白鹭小区丁官营,118.803017,32.027985,31960
白鹭新村,118.80193751281,32.021448071737,31294
武定门北巷,118.80399982409,32.025421790776,32359
金陵闸小区,118.800545,32.026904,27800
长乐路,118.794117,32.023303,30931
琵琶小区,118.79669212742,32.023346408197,28558
秦状元里,118.789118,32.027555,31818
桃叶渡小区,118.800014,32.029449,30654
白鹭小区新声巷,118.803702,32.027532,30694
三山花园,118.79003711953,32.028432119703,38434
一品嘉园,118.79764362225,32.025220112615,44739
富贵山庄,118.82730552349,32.057912303028,36975
十字街小区,118.816132,32.100816,24576
江南公寓,118.815373,32.100698,27930
韶山路小区,118.80652846626,32.091193826604,33510
天赐园,117.28056,31.907369,12488
舒馨花园北区,117.26184054895,31.911860819453,10420
中铁国际城瑞园,117.250237,31.908226,24268
舒馨花园南区,117.26167538865,31.910852593305,11337
天然轩小区,117.26793074611,31.908579121041,11838
中铁国际城旭园,117.255388,31.906129,13885
杏林雅苑,117.29368918111,31.898387728769,11250
祥源上城国际百合苑,117.289229,31.901089,17735
阜阳路180号,117.294788,31.877324,15785
庐江路78号,117.290746,31.863818,16777
红星路80号,117.295397,31.8655,18447
合肥市公安局第二生活区,117.290565,31.908731,10669
彩虹大厦,117.283149,31.900683,10584
梅桂苑,117.283111,31.901905,11473
阜阳北路生活小区,117.293976,31.911259,11408
徽乡居,117.29429317634,31.9085253022,11444
绿都新村小区,117.293172,31.901275,12183
煤炭设计院宿舍,117.290669,31.902896,13961
新都花园,117.29846281942,31.904472937301,11661
龙兴花园,117.284328,31.898338,12324
荣电小区,117.29075945482,31.89745021765,11550
长城安居小区,117.29052635157,31.894469433323,12633
九狮桥街10号,117.303789,31.868741,14962
金都商城,117.303494,31.870499,14935
六安路96号,117.289831,31.876657,25833
拱辰街41号,117.295418,31.876659,17657
桐城路174号,117.287395,31.864554,18517
丁家巷1号,117.289472,31.865384,17048
北门街蔡大郢9号,117.295041,31.877221,14014
梨花巷4号,117.296778,31.866905,18089
农行宿舍,117.299963,31.872528,12252
阜阳路154号楼,117.293679,31.876469,13531
宿州路129号,117.295895,31.871431,19608
井巷,117.295568,31.877925,15040
电大恢复楼,117.295409,31.874971,18397
红星路77号,117.29493,31.865037,18737
逍遥居社区,117.296067,31.875025,17261
撮造山巷2号,117.297722,31.870667,15592
创新巷,117.30341,31.868237,15007
无为路102号,117.298549,31.866934,21843
拱辰社区,117.294484,31.878363,16276
梨花巷7号,117.296643,31.865907,17843
梨花巷2号,117.297126,31.866736,16576
阜阳路178号,117.294027,31.878308,14958
凤阳集贸市场小区,117.322359,31.878978,9183
港汇逸景坊,117.327816,31.876656,11285
宏翔小区,117.325185,31.875947,10132
糖业烟酒公司宿舍,117.327527,31.879731,9710
凯旋大院,117.321106,31.88101,12674
铭座大厦,117.322414,31.876364,11259
凤阳五村,117.31987536137,31.878568972246,12527
东苑新村,117.32023884054,31.874648961737,12761
兴业骏豪华庭,117.292256,31.906141,12945
长淮新村B区,117.31570597918,31.878086178866,11519
安康小苑,117.323315,31.878931,11924
望城花园,117.29497081571,31.907968880134,10338
上城国际罗兰苑,117.285205,31.902004,13923
香樟小区,117.28778932914,31.894714677065,13785
绿都嘉园,117.2950666011,31.893785508763,11378
风荷苑二期,117.288029,31.900996,15350
中铁四局集团第一工程有限公司,117.292862,31.903293,12883
中铁四局集团第八工程公司,117.289723,31.908718,12514
丽都名邸,117.290746,31.903842,11180
东煌公寓,117.29140805216,31.898277126292,12086
风荷苑,117.28640288079,31.901170711801,13375
龙潭雅居,117.2941662892,31.896834722584,9593
丰大苑,117.29641280477,31.906254293138,11234
纪元阳光帝景,117.29441657027,31.895957664759,11990
金都华庭五期,117.281907,31.909621,13766
城改美景人家,117.2931956505,31.912619873321,12697
杏林北村,117.29567023652,31.90317293153,10503
北都花园,117.2910490747,31.89645863158,11878
北环阳光,117.29702542291,31.911627316453,12117
金都华庭,117.285235,31.905035,12743
望城公馆,117.29195349177,31.897461962647,14993
杏林花园,117.29479450112,31.900359410311,11575
金都华庭三期,117.28573549107,31.907696764306,14122
大富绿州,117.30037985124,31.904475508484,13401
上城国际丁香苑,117.287432,31.898345,14585
上城国际.新界,117.29059538355,31.89989666778,17285
上城国际玫瑰苑,117.28832972715,31.896461064314,15359
蓝海国际B座,117.239148,31.825712,11945
常青花园,117.24984660161,31.824162254136,16797
亚华新城邦锦园,117.249626,31.824852,14503
亚华新城邦雅轩,117.253251,31.823518,19700
油库生活小区,117.25537786196,31.827296715023,14788
自行车厂宿舍,117.25662288958,31.827097721849,14497
绿怡居东小高层,117.24828958318,31.829318259112,15766
皖西新村,117.25059398082,31.812463421872,15097
金祁花园,117.254491,31.815794,16157
绿怡居西小高层,117.24597342071,31.829534155577,16566
茗香苑,117.2539563022,31.827601449833,18534
琅琊山路45号,117.3175393116,31.873893794082,12784
淮南新村,117.31865788822,31.872377575079,12296
姚大塘新村,117.321055,31.876381,11355
来安新村,117.32632849022,31.8729234863,12917
凤翔家园,117.328781,31.878796,14445
中铁国际城广园,117.250591,31.909589,15736
凤阳新村,117.31848067546,31.879323134671,12433
汽配城恢复楼,117.32478,31.874303,10890
琅琊小区,117.31546056865,31.875430901906,11885
怡康园,117.314382,31.875533,11326
伟星御龙公馆,117.320192,31.876289,16792
铁路二村,117.31809414811,31.878283534516,12549
翡翠谷,117.320006,31.881981,11690
